year,rank,artist,title,wiki.url,songlyrics.url,lyrics
1969,45,"Blood, Sweat & Tears","""You've Made Me So Very Happy""",https://en.wikipedia.org/wiki/You%27ve_Made_Me_So_Very_Happy,https://www.songlyrics.com/blood-sweat-tears/you-ve-made-me-so-very-happy-lyrics/,"I lost at love before
Got mad and closed the door
But you said try just once more
I chose you for the one
Now I'm having so much fun
You treated me so kind
I'm about to lose my mind
You made me so very happy
I'm so glad you came into my life

The others were untrue
But when it came to lovin' you
I'd spend my whole life with you
'Cause you came and you took control
You touched my very soul
You always showed me that
Loving you was where it's at
You made me so very happy
I'm so glad you came into my life

Thank you baby
Yeah yeah-yeah

I love you so much it seems
You're even in my dreams I can hear
Babe I can hear you calling me
I'm so in love with you
All I ever want to do is
Thank you baby
Thank you baby

You made me so very happy
I'm so glad you came into my life
You made me so very happy
You made me so so very happy baby
I'm so glad you came... into my life
Mm-mmh
I wanna thank you girl
Every day of my life I wanna thank you
You made me so very happy
I wanna spend my life thanking you
Thank you baby
Thank you baby
Thank you baby
Thank you"
1969,46,Jackie DeShannon,"""Put a Little Love in Your Heart""",https://en.wikipedia.org/wiki/Put_a_Little_Love_in_Your_Heart,https://www.songlyrics.com/jackie-deshannon/put-a-little-love-in-your-heart-lyrics/,"Think of your fellow man
Lend him a helping hand
Put a little love in your heart

You see it's getting late
Oh, please don't hesitate
Put a little love in your heart

And the world will be a better place
And the world will be a better place
For you and me
You just wait and see

Another day goes by
Still the children cry
Put a little love in your heart

If you want the world to know
We won't let hatred grow
Put a little love in your heart

And the world (and the world)
Will be a better place
All the world (and the world)
Will be a better place
For you (for you)
And me (and me)
You just wait (just wait)
And see
Wait and see

Take a good look around
And if you're looking down
Put a little love in your heart

I hope when you decide
Kindness will be your guide
Put a little love in your heart

And the world (and the world)
Will be a better place
And the world (and the world)
Will be a better place
For you (for you)
And me (and me)
You just wait (just wait)
And see

People now, put a little love in your heart
Each and every day
Put a little love in your heart
There's no other way
Put a little love in your heart
It's up to you
Put a little love in your heart
Come on and
Put a little love in your heart
You've got to
Put a little love in your heart"
1969,47,Charles Wright & the Watts 103rd Street Rhythm Band,"""Do Your Thing""",https://en.wikipedia.org/wiki/Do_Your_Thing_(Charles_Wright_%26_the_Watts_103rd_Street_Rhythm_Band_song),https://www.songlyrics.com/charles-wright-the-watts-103rd-street-rhythm-band/do-your-thing-lyrics/,"Have mercy
Have mercy
Have a little mercy
If you please

Everybody
Get on the floor
Do your thing
Everybody
Get on the floor
Do your thing
Whatever it is

Get on the floor
Do your thing
Whatever it is
Get on the floor
Do your thing
Whatever it is

I'm-a do mine, y'all
Sure do mine
I'm-a do mine, see
Baby, do mine

Uh, ooh, ah, Lord
Hey, uh, ooh, Lord, ooh

Do your thing
Do your thing
Do your thing everybody
Do your thing

It's alright
It's outta sight
It's alright
It's outta sight

It's okay
What you say
Okay, y'all
What you say

Do, do, do, do...

It's a jungle, baby
It's a jungle, baby"
1969,48,The Grass Roots,"""I'd Wait a Million Years""",https://en.wikipedia.org/wiki/I%27d_Wait_a_Million_Years,https://www.songlyrics.com/the-grass-roots/i-d-wait-a-million-years-lyrics/,"All of the lonely nights
Waiting for you to come
Longing to hold you tight
I need you so desperately
Waiting for you to come
Bringing your love to me

But I'd wait a million years
Walk a million miles
Cry a million tears
I'd swim the deepest sea
Climb the highest hill
Just to have you near me

As life is reality
When you are near to me
I am in ecstasy (Whoa-whoa-whoa-whoa)
I'd swallow the pain and pride
Baby, I just can't hide
All that I feel inside

And I'd wait a million years
Walk a million miles
Cry a million tears
I'd swim the deepest sea
Climb the highest hill
Just to have you near me

A million years
I would wait for you
A million tears
Baby, I'd be true
A million miles
I would follow you
A million years
If you want me to

Pacing the floor, detest
Sweat pouring down my chest
Still I can't love you less (Whoa-whoa-whoa-whoa)
It's worth all the pain and pride
Baby, I just cant hide
All that I feel inside

And I'd wait a million years
Walk a million miles
Cry a million tears
I'd swim the deepest sea
Climb the highest hill
Just to have you near me

I'd wait a million years
Walk a million miles
Cry a million tears (Whoa-whoa-whoa-whoa)
I'd swim the deepest sea
Climb the highest hill
Just to have you near me

I'd wait a million years
Walk a million miles
Cry a million tears (Whoa-whoa-whoa-whoa)
I'd swim the deepest sea
Climb the highest hill
Just to have you near me"
1969,49,The Doors,"""Touch Me""",https://en.wikipedia.org/wiki/Touch_Me_(The_Doors_song),https://www.songlyrics.com/the-doors/touch-me-lyrics/,"Come on, come on, come on, come on
Now, touch me, babe
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?

Now, I'm gonna love you
'Til the heavens stop the rain
I'm gonna love you
'Til the stars fall from the sky
For you and I

Come on, come on, come on, come on
Now, touch me, babe
Can't you see that I am not afraid?
What was that promise that you made?
Why won't you tell me what she said?
What was that promise that you made?

I'm gonna love you
'Til the heavens stop the rain
I'm gonna love you
'Til the stars fall from the sky
For you and I

I'm gonna love you
'Til the heavens stop the rain
I'm gonna love you
'Til the stars fall from the sky
For you and I"
1969,50,Spiral Starecase,"""More Today Than Yesterday""",https://en.wikipedia.org/wiki/More_Today_Than_Yesterday,https://www.songlyrics.com/spiral-starecase/more-today-than-yesterday-lyrics/,"I don't remember what day it was
I didn't notice what time it was
All I know is that I fell in love with you
And if all my dreams come true
I'll be spending time with you

Every day's a new day in love with you
With each day comes a new way of loving you
Every time I kiss your lip my mind starts to wander
If all my dreams come true
I'll be spending time with you

Oh, I love you more today than yesterday
But not as much as tomorrow
I love you more today than yesterday
But, darling, not as much as tomorrow

Tomorrow's date means springtime's just a day away
Cupid, we don't need ya now, be on your way
I thank the Lord for love like ours that grows ever stronger
And I always will be true
I know you feel the same way too

Oh, I love you more today than yesterday
But not as much as tomorrow
I love you more today than yesterday
But only half as much as tomorrow

Every day's a new day, every time I love ya
Every way's a new way, every time I love ya
Every day's a new day, every time I kiss ya
Every way's a new way, oh, how I love ya
Every day's a new day, every time I love ya
Every day's a new day, every time I love ya"
1969,51,Sammy Davis Jr.,"""I've Gotta Be Me""",https://en.wikipedia.org/wiki/I%27ve_Gotta_Be_Me,https://www.songlyrics.com/sammy-davis-jr/i-ve-gotta-be-me-lyrics/,"Whether I'm right
Or whether I'm wrong
Or whatever I find a place in this world
Or never belong
I gotta be me
I gotta be me
What else can I be but I am
I want to live
Not merely survive
And I won't give up this dream of life
That keeps me alive
I gotta be me
I gotta be me
The dream that I see makes me what I am
That far away prize
A world of success
Is Waiting for me if I heed the call
I won't settle down
Won't settle down for less
As long as there's a chance
That I can have it all
I'll go it alone, that's how it must be
I can't be right for somebody else
If I'm not right for me
I gotta be free, I've gotta be free
Daring to try, to do it or die
I've gotta be me
I'll go alone, that's how I must be
I can't be right for somebody else
If I'm not right for me
I gotta be free, I just gotta be free
Daring to try, to do it or die
I gotta be me"
1969,52,Bob Dylan,"""Lay Lady Lay""",https://en.wikipedia.org/wiki/Lay_Lady_Lay,https://www.songlyrics.com/bob-dylan/lay-lady-lay-lyrics/,"Lay, lady, lay
Lay across my big brass bed
Lay, lady, lay
Lay across my big brass bed

Whatever colors you have
In your mind
I'll show them to you
And you'll see them shine

Lay, lady, lay
Lay across my big brass bed
Stay, lady, stay
Stay with your man awhile

Until the break of day
Let me see you make him smile

His clothes are dirty, but his-
His hands are clean
And you're the best thing that he's
Ever seen

Stay, lady, stay
Stay with your man awhile

Why wait any longer for the world to begin?
You can have your cake and eat it too
Why wait any longer for the one you love?
When he's standing, in front of you

Lay, lady, lay
Lay across my big brass bed
Stay, lady, stay
Stay while the night is still ahead

I long to see you in the morning light
I long to reach for you in the night

Stay, lady, stay
Stay while the night is still ahead"
1969,53,Donovan,"""Atlantis""",https://en.wikipedia.org/wiki/Atlantis_(Donovan_song),https://www.songlyrics.com/donovan/atlantis-lyrics/,"The continent of Atlantis was an island
Which lay before the Great Flood
In the area we now call the Atlantic Ocean
So great an area of land
That from her western shores
Those beautiful sailors journeyed
To the South and the North Americas with ease

In their ships with painted sails
To the East, Africa was a neighbour
Across a short strait of sea miles
The great Egyptian age is but a remnant
Of The Atlantian culture
The antediluvian kings colonised the world
All the Gods who play in the mythological dramas
In all legends, from all lands, were from fair Atlantis

Knowing her fate
Atlantis sent out ships to all corners of the Earth
On board were the Twelve
The poet, the physician, the farmer, the scientist, the magician
And the other so-called Gods of our legends
Though Gods they were

And as the elders of our time choose to remain blind
Let us rejoice, and let us sing, and dance
And ring in the new
Hail, Atlantis!

Way down below the ocean
Where I wanna be, she may be
Way down below the ocean
Where I wanna be, she may be
Way down below the ocean
Where I wanna be, she may be

Way down below the ocean
Where I wanna be, she may be
Way down below the ocean
(She may, she may, she may)
Where I wanna be, she may be

My antediluvian baby
Oh, yeah, yeah, yeah, yeah, yeah
I wanna see you someday
My antediluvian baby
Oh, yeah, yeah, yeah, yeah, yeah
My antediluvian baby

Way down below the ocean
Where I wanna be, she may be

My antediluvian baby, I love you, girl
I wanna see you someday
My antediluvian baby, oh, yeah
I wanna see you someday
Oh, my antediluvian baby

Way down below the ocean
Where I wanna be, she may be

My antediluvian baby
I wanna see you
My antediluvian baby
Gotta tell me where she gone
I wanna see you someday
Wake up, wake up, wake up, wake up, oh, yeah
Oh, club, club, down, down, yeah
My antediluvian baby"
1969,54,Classics IV,"""Traces""",https://en.wikipedia.org/wiki/Traces_(song),https://www.songlyrics.com/classics-iv/traces-lyrics/,"Faded photograph
Covered now with lines and creases
Tickets torn in half
Memories in bits and pieces

Traces of love long ago
That didn't work out right
Traces of love

Ribbons from her hair
Souvenirs of days together
The ring she used to wear
Pages from an old love letter

Traces of love long ago
That didn't work out right
Traces of love with me tonight

I close my eyes and say a prayer
That in her heart she'll find
A trace of love still there
Somewhere, oh, oh
Traces of hope in the night
That she'll come back and dry
These traces of tears from my eyes"
1969,55,"""Mama"" Cass Elliot","""It's Getting Better""",https://en.wikipedia.org/wiki/It%27s_Getting_Better_(Cass_Elliot_song),https://www.songlyrics.com/mama-cass-elliot/it-s-getting-better-lyrics/,"Once I believed that when love came to me
It would come with rockets, bells, and poetry
But with me and you
It just started quietly and grew
And believe it or not
Now there's something groovy and good
'Bout whatever we got
And it's getting better
Growing stronger, warm, and wilder
Getting better everyday, better everyday
I don't feel all turned on and starry eyed
I just feel a sweet contentment deep inside
Holding you at night
Just seems kind of natural and right
And it's not hard to see
That it isn't half of what it's going to turn out to be
'Cause it's getting better
Growing stronger, warm, and wilder
Getting better everyday, better everyday

Ba da da da da da da da da da da da
And I don't mind waitin',
I don't mind waitin'
'Cause no matter how long it takes
The two of us know
That it's getting better
Growing stronger, warm, and wilder
Getting better everyday, better everyday
It's gettin' better everyday
It's gettin' better everyday
It's gettin' better everyday
It's gettin' better everyday
It's gettin' better everyday
It's gettin' better everyday"
1969,56,Jay and the Americans,"""This Magic Moment""",https://en.wikipedia.org/wiki/This_Magic_Moment,https://www.songlyrics.com/jay-and-the-americans/this-magic-moment-lyrics/,"This magic moment
So different and so new
Was like any other
Until I kissed you
And then it happened
It took me by surprise
I knew that you felt it too
By the look in your eyes
Sweeter than wine (sweeter than wine)
Softer than a summer night (softer than a summer night)
Everything I want to have (everything, everything)
Whenever I hold you tight
This magic moment (this magic moment)
While your lips are close to mine
Will last forever
Forever, till the end of time (this magic moment)
Whoa, oh, (this magic moment) oh
Sweeter than wine (sweeter than wine)
Softer than a summer night (softer than a summer night)
Everything I want to have (everything, everything)
Whenever I hold you tight
This magic moment (this magic moment)
While your lips are close to mine
Will last forever (this magic moment)
Forever, till the end of time (magic)
Whoa, oh, oh, whoa, oh, oh
Magic, magic, magic"
1969,57,The Temptations,"""Runaway Child, Running Wild""","https://en.wikipedia.org/wiki/Runaway_Child,_Running_Wild",https://www.songlyrics.com/the-temptations/runaway-child-running-wild-lyrics/,"You played hooky from school
And you can't go out to play, yeah
Mama said for the rest of the week
In your room you gotta stay, yeah
Now you feel like the whole world's pickin' on you
But deep down inside you know it ain't true

You've been punished 'cause your mother
Wants to raise you the right way, yeah
But you don't care, 'cause you already made up your mind
You wanna run away, yeah you're on your way

Run away child, running wild
Run away child, running wild
Better come back home, better come back home
Where you belong, where you belong

Roaming through the city, going nowhere fast
You're on your own at last
Hey it's getting late, where will you sleep
Gettin' kind-a hungry, you forgot to bring something to eat

Oh, lost with no money, you start to cry
But remember you left home wanting to be grown
So dry your weepin' eyes
Siren screamin' down, neon light is flickin', you want your mama

Ah, there's nothing for you
You're frightened and confused I want my mama
But she's much too far away
She can't hear a word you say

You heard some frightening news on the radio
About little boys running away from home
And their parents don't see them no more
You wanna stop hitch a ride and go home
But your mama told you never trust a stranger
And you don't know which way to go

Streets are dark and deserted
Not a sound nor sign of life
How you long to hear your mother's voice
'Cause you're lost and alone but remember you made the choice

Run away child, running wild
You, better go back home where you belong
Run away child, running wild
You, better go back home where you belong

You're lost in this great big city
Go back home where you belong
Not one familiar face; ain't a pity?
Go back home where you belong
Oh, runaway child runnin' wild
You'd better go back home where you belong

Mama, mama, please, come and see about me!
But she's much too far away; she can't hear a word you say
You're frightened and confused; which way will you choose?"
1969,58,The Ventures,"""Hawaii Five-O""",https://en.wikipedia.org/wiki/Hawaii_Five-O_Theme,https://www.songlyrics.com/the-ventures/hawaii-five-o-lyrics/,"I don't care what you do
I only care about you
And I don't care what you say
Are you coming my way
And I don't care what your mama say
And I don't care what your papa say
And I don't care what your friends say
I'm gonna love you anyway
Come on and take a ride
Come on and take a ride
I got to give it to you
I got to give it to you
I got to give it to you
I got to give it to you
And I was all out of luck
You brought me the jackpot
All out of luck
The kissing and the hugging
On a nervous breakdown
I tell you a little something
I want to thank you babe
You kept me from buggin
Na na na na... (X4)
Well let me tell you about a girl I met one time
She got the looks and the books gotta make her mine
She told me things that nobody ever told me
And if she taught me well I learned that I loved
All the time we would spend in the night just talking
The morning I would leave her, then I'd come back knocking
For you girl
Always looking for you girl
Always looking for you girl
I got to give it to you
All of my loving
I got to give it to you
All my kissing and hugging
I got to give it to you
Don't you know I got to give it
I got to give it to you
So pretty mema come on with it
And I was all out of luck
You brought me the jackpot
All out of luck
The kissing and the hugging
On a nervous breakdown
I tell you a little something
I want to thank you babe
You kept me from buggin
Na na na na... (X4)"
1969,59,Glen Campbell,"""Galveston""",https://en.wikipedia.org/wiki/Galveston_(song),https://www.songlyrics.com/glen-campbell/galveston-lyrics/,"Galveston, oh Galveston
I still hear your sea waves, they're crashing
While I watch the cannons flashing
She was 21
When I left Galveston

Galveston, oh Galveston
I still hear your sea winds blowing
I still see her dark eyes glowing
She was 21
Lord, when I left Galveston

I still see her standing by the water
Standing there looking out to sea
And is she waiting there for me?
On the beach where we used to run

Galveston, oh Galveston
Now I am so afraid of dying
Before I dry the tears she's crying
Before I watch your sea birds flying in the sun
At Galveston
Lord, at Galveston

Galveston"
1969,60,Lou Christie,"""I'm Gonna Make You Mine""",https://en.wikipedia.org/wiki/I%27m_Gonna_Make_You_Mine_(Lou_Christie_song),https://www.songlyrics.com/lou-christie/i-m-gonna-make-you-mine-lyrics/,"I'll try every trick in the book
With every step that you take
Everywhere that you look
Just look and you'll find
I'll try to get to your soul
I'll try to get to your mind
I'm gonna make you mine

I know I'll never give up
I'm at the end of my rope
From the morning 'til supper time
And you'll find
I'll be waiting in line
I'll be waiting in line
I'm gonna make you mine

Baby, I'm gonna make you mine
Make you mine, I'm gonna make you mine
Baby, I'm gonna make you mine
I'm gonna make you mine

I'll try every trick in the book
With every step that you take
Everywhere that you look
Just look and you'll find
I'll be waiting in line
I'll be waiting in line
'Cause I'm gonna make you mine

Baby, I'm gonna make you mine
Make you mine, I'm gonna make you mine
Baby, I'm gonna make you mine
I'm gonna make you mine

I'll be a hard lovin', pushin' kinda, uh, individual
Knocking night and day at your door
You'll have to turn me away
Like a indestructible force

Oh, oh, oh, oh, oh

Baby, I'm gonna make you mine
Make you mine, I'm gonna make you mine
Baby, I'm gonna make you mine
I'm gonna make you mine

I'll try every trick in the book
With every step that you take
Everywhere that you look
Just look and you'll find
I'll try to get to your soul
I'll try to get to your mind
'Cause I'm gonna make you mine

Baby, I'm gonna make you mine
Make you mine, I'm gonna make you mine
Baby, I'm gonna make you mine
I'm gonna make you mine

Baby, I'm gonna make you mine
Make you mine, I'm gonna make you mine
Baby, I'm gonna make you mine
I'm gonna make you mine"
1969,61,Ray Stevens,"""Gitarzan""",https://en.wikipedia.org/wiki/Gitarzan,https://www.songlyrics.com/ray-stevens/gitarzan-lyrics/,"Gitarzan!
He's a gitar man!
He's all you can stand,
Give him a hand,
Gitarzan!

(Tarzan yell)
(Coughing)

He's gotta girl named Jane,
With no last name.
Kinda homely and plain,
But he loves her just the same.
'Cause she kindles a flame,
And it drives him insane,
When he hears her sing.
She really does her thing.
It's here claim to fame,
Come on, sing one Jane:

Baby, baby, Whaooooo Baby!
(Scatting)
Whaooooo Baby!

How 'bout that,
Lets here it for Jane!

Thank ya' folks.

Well, they gotta pet monkey,
He likes to get drunky,
And sing boogie woogie,
And it sounds real funky,
Come on, yo' time, boy,
Sing one monkey,
Here we go,

(Monkey grunts)

Lets here it for the monkey!
Whooooo!
(He He He He)

On Saturday night they need some excitement,
Jane gets right and the monkey gets tight,
And their voices unite, in the pale moon light,
And it sounds alright, yeah, it's dynamite,
It's outta sight.
Let's hear it, right nnnnnnnnow!

(Gitarzan, Jane, and monkery all together)

Shut up baby, I'm tryin' to sing!

Get it!
Get it!
Get it!
Get it!
Owwwwwww!

Gitarzan!
And his jungle band!
They're all you can stand,
Give 'em a hand, Gitarzan!
(Repeats once while fading)"
1969,62,Tyrone Davis,"""Can I Change My Mind""",https://en.wikipedia.org/wiki/Can_I_Change_My_Mind,https://www.songlyrics.com/tyrone-davis/can-i-change-my-mind-lyrics/,"Aww, she didn't bat an eye
As I packed my bags to leave
I thought she would start to cry
Or sit around my room and grieve

But y'all, the girl
She fooled me this time
She acted like I was
The last thing on her mind
I would like to start all over again

Baby, can I change my mind
I just wanna change my mind
Baby, let me change my mind

As I took those steps
Toward that open door
Knowing all the time
Oh, Lord, I just didn't wanna go

But she didn't give me no sign
Nothing that would
Make me change my mind
I would like to start all over again

Baby, can I change my mind
Please, please, please, baby
I just wanna change my mind

Oh, I played my games
Many times before
But, peoples, let me tell y'all
Oh, I never reached the door

But, ooh, the winds howl tonight
I keep looking back but
My baby's not in sight
I would like to start all over again

Baby, can I change my mind
Please, please, please, baby
Baby, let me change my mind"
1969,63,Booker T. & the M.G.'s,"""Time Is Tight""",https://en.wikipedia.org/wiki/Time_Is_Tight,NA,NA
1969,64,Dionne Warwick,"""This Girl's in Love With You""",https://en.wikipedia.org/wiki/This_Guy%27s_in_Love_With_You,https://www.songlyrics.com/dionne-warwick/this-girl-s-in-love-with-you-lyrics/,"You see this girl
This girl's in love with you
Yes I'm in love
Who looks at you the way I do
When you smile I can tell
We know each other very well
How can I show
You I'm glad
I got to know you 'Cause
I've heard some talk

They say you think I'm fine
This girl's in love
And what I'd do to make you mine
Tell me now is it so
Don't let me be the last to know
My hands are shakin'
Don't let my heart keep breaking up
I need your love
I want your love

Say you're in love
And you'll be my guy
If not I'll just die

Music##

Tell me now is it so
Don't let me be the last to know
My hands are shakin'
Don't let my heart keep breaking up
I need your love
I want your love
Say you're in love
And you'll be my guy
If not I'll just die

Music##"
1969,65,The Winstons,"""Color Him Father""",https://en.wikipedia.org/wiki/Color_Him_Father,https://www.songlyrics.com/the-winstons/color-him-father-lyrics/,"There's a man at my house, he's so big and strong
He goes to work each day, and he stays all day long

He comes home each night looking tired and beat
He sits down at the dinner table and has a bite to eat

Never a frown always a smile
When he says to me how's my child
I said that I've been studying hard all day in school
Tryin' very hard to understand the golden rule

I think I'll color this man father
I think I'll color him love
Said I'm gonna color him father
I think I'll color the man love, yes I will

He says education is the thing if you want to compete
Because without it son, life ain't very sweet
I love this man and I don't know why
Except I'll need his strength until the day that I die

My mother loves him and I can tell
By the way she looks at him when he holds my little sister Nell
I heard her say just the other day
That if it hadn't of been for him she couldn't have found her way

I think I'll color him father
I'm gonna color him love
I've got to color him father
I think I'll color this man love

Our real old man he got killed in the war
And she knows she and seven kids couldn't of gotten very far
She said she thought that she could never love again
And then there he stood with that big wide grin
He married my mother and he took us in
And now we belong to the man with that big wide grin

I've got to color this man father
I'm gonna color him love
I've got to color him father
I believe I'll color this man love

He's just been so good to me
I know I've got to color him love
I'm gonna color him father
I've got to color this man love

He's just been so kind
I think I'll color him love
I'm gonna color him father"
1969,66,"Checkmates, Ltd.","""Black Pearl""","https://en.wikipedia.org/wiki/Black_Pearl_(Checkmates,_Ltd._song)",NA,NA
1969,67,1910 Fruitgum Company,"""Indian Giver""",https://en.wikipedia.org/wiki/Indian_Giver_(song),https://www.songlyrics.com/1910-fruitgum-company/indian-giver-lyrics/,"Bloom-Cordell-Gentry

I can still remember
It wasn't long ago.
Things you used to tell me,
You said I had to know.
Told me that you loved me
And that you always would.
Then I said I loved you.
You said that that was good.
Girl, you made a promise, said you'd never want me to go.
Oh no!
Indian giver, Indian giver,
You took your love away from me.
Indian giver, Indian giver,
Took back the love you gave to me.
Baby, I was feeling
The way I want to feel.
You had me believing
The love we had was real.
Things we did together
You said they'd never end.
""Now until forever."" Yeah, that was what you said.
Girl, when I was down, I knew you'd always be there.
Oh, yeah!
Indian giver, Indian giver,
You took your love away from me.
Indian giver, Indian giver,
Took back the love you gave to me"
1969,68,James Brown,"""Mother Popcorn""",https://en.wikipedia.org/wiki/Mother_Popcorn,https://www.songlyrics.com/james-brown/mother-popcorn-lyrics/,"Yeah-Yeah-Yeah
Yeah-Yeah-Yeah
Popcorn - yeah-yeah-yeah popcorn!

Some like em fat and some like em tall
Some like em short
Skinny legs and all
I like em tall
I like em proud
And when they walk
You know they draw a crowd!
See... you gotta have a mutha for me
Yeah-yeah-yeah ah come on!

A look-a-here!
There was a time when I was all alone
I had a secret thought I was gone
Somebody done me!
Said now I see
What you are doin, brother
To stay ahead of me
And when I get burndt ha! I use some salve
And when I want some lovin
A mother she got to have
See - you got to have a mother for me

Yeah! Popcorn! Oh! uh!
Yeah-yeah-yeah-yeah
Yeah! EEEE Yeah!
Do the popcorn hu!
Ooooooooh!
Ooooooooh!
Popcorn! uh!
Yeah-yeah-yeah

Look-a-here! ha! good Lord!
Hu! hu!
Look-a-here!

Do the popcorn and do the horse
Show everybody where you at!
You got-ta be boss
The way you do your little thing
Step in a small ring
And jump back baby!
James Brown gonna do his thing!
Popcorn! Yeah! Yeah! Yeah!

Sometime sometime I'm feelin low
Sometime I'm feelin low
I call another brother
Talkin about Maceo!
Maceo! blow your horn!
Don't talk no trash hu!
Play me some popcorn!
Maceo! Come On! uh!

Popcorn hu! ah!"
1969,69,Edwin Starr,"""Twenty-Five Miles""",https://en.wikipedia.org/wiki/Twenty-Five_Miles,https://www.songlyrics.com/edwin-starr/twenty-five-miles-lyrics/,"Come on, feet!
Start movin'
Got to get me there
Ow!
Hey, hey
Uh-ah-ah-ah-ah
Oh!
Uh-ha-ha-ha-ha-ha, yeah
Oh!

25 miles from home, girl
My feet are hurtin' mighty bad
Now, I been walkin' for three days and two lonely nights
You know that I'm mighty mad, huh
But I got a woman waitin' for me
That's gonna make this trip worth the while
You see, she's got the kinda lovin' and a kissin'
A make a man go stone wild

So, I got to keep on walkin'
Mmm-hm, huh
I got to walk on
Whoa-ho-ho
(Ah-ah-ah-ah-ah) I'm so tired
(Ah-ah-ah-ah-ah) but I just can't lose my stride

I got 15 miles to go now
And I can hear my baby callin' my name
It's as if as though, I'm standin' at her front door
I can hear that doggone playin'
Now, I'll be so glad to see my baby
And hold her in my arms one more time, huh
Now when I kiss her lips, I'll turn a back-over flip
And I'll forget about these feet of mine

I got to keep on, walkin'
Hey, whew!
I got to walk on
Let me tell ya, y'all!
(Ah-ah-ah-ah-ah) I'm so tired
(Ah-ah, step on, keep on steppin') but I just can't lose my stride

Whew!
Come on feet, don't fail me now (come on feet, don't fail)
I got, ten more miles to go (ten more miles)
I got nine (step on, step on)
Eight (step on, step on)
Seven (step on, step on)
Six, six, six (step on, step on)

I got five more miles to go now
Over the hill, just around the bend, huh
Although my feet are tired, I can't lose my stride
I got to get to my baby again

I got to keep on walkin'
Mmm-hm, hey
I got to walk on
Please, let me tell ya, y'all!
(Ah-ah-ah-ah-ah) I'm so tired
(Ah-ah, step on, keep on steppin') but I just can't lose my stride

(Walkin') yes, huh!
I got to walk on
Let me tell ya, y'all!
(Ah-ah-ah-ah-ah) see my baby just across the fence
(Ah-ah, step on, keep on steppin') whew!
(Walkin') hey, now!
I got to walk on
Let me tell ya, y'all I got to say it!
(Ah-ah-ah-ah-ah) I been steppin' since the funk came on..."
1969,70,New Colony Six,"""Things I'd Like to Say""",https://en.wikipedia.org/wiki/Things_I%27d_Like_to_Say,https://www.songlyrics.com/new-colony-six/things-i-d-like-to-say-lyrics/,"Baby, is he looking after you?
Is he showing you the same love, the warm love
Just like we knew?

Baby, baby, it's you I'm thinking of
In the morning when I wake up
In the evening, it's you that I dream of

Sometimes love hurts, and sometimes love's unkind
And sometimes you might feel blue
But remember now, darling, if his words are real
This will never, never happen to you

Baby, baby, there's things I'd like to say
I was hoping that with our love
We would get married someday

Baby, baby, it's you I'm thinking of
In the morning when I wake up
In the evening, it's you that I dream of

Sometimes love hurts, and sometimes love's unkind
And sometimes you might feel blue
But remember now, baby, if his words are real
This will never, never happen to you

Baby, baby, there's things I'd like to say
I was hoping that with our love
We would get married someday"
1969,71,Motherlode,"""When I Die""",https://en.wikipedia.org/wiki/When_I_Die_(Motherlode_song),https://www.songlyrics.com/motherlode/when-i-die-lyrics/,"When I die I hope to be
A better man then you thought I'd be
It's been hard to make you see
What kind of man I'm trying to be
All I ask for you to try
To understand what it means to me

It's not hard to understand why you
Get discouraged all the time
I keep trying not to worry but I
Can't help feeling lost in you
But I love you, want you
And I need you

Time goes by and you'll find
That we'll achieve a love sublime
When I die, I hope I'll be
The kind of man that you thought I'd be

It's not hard to understand why you
Get discouraged all the time
I keep trying not to worry but I
Can't help feeling lost in you
But I love you, want you
And I need you

Cause I love you
And I want you
Cause I gotta, gotta have you
Cause I, cause I need you

When I die, I hope I'll be
The kind of man that you thought I could be

Be (The kind of man that you thought I)"
